modelo,fpr,tpr
Logistic Regression,0.0036717686373200216,0.024474917549036624
Logistic Regression,0.0036717686373200216,0.024648498524561708
Logistic Regression,0.0037130244647056395,0.024648498524561708
Logistic Regression,0.0037130244647056395,0.026731470230862697
Logistic Regression,0.003754280292091258,0.026731470230862697
Logistic Regression,0.003754280292091258,0.027252213157437945
Logistic Regression,0.003836791946862494,0.027252213157437945
Logistic Regression,0.003836791946862494,0.027772956084013194
Logistic Regression,0.003960559429019349,0.027772956084013194
Logistic Regression,0.003960559429019349,0.027946537059538274
Logistic Regression,0.004043071083790585,0.027946537059538274
Logistic Regression,0.004043071083790585,0.028814441937163687
Logistic Regression,0.004084326911176204,0.028814441937163687
Logistic Regression,0.004084326911176204,0.02916160388821385
Logistic Regression,0.004208094393333058,0.02916160388821385
Logistic Regression,0.004208094393333058,0.030029508765839263
Logistic Regression,0.004249350220718677,0.030029508765839263
Logistic Regression,0.004249350220718677,0.03055025169241451
Logistic Regression,0.004290606048104295,0.03055025169241451
Logistic Regression,0.004290606048104295,0.030723832667939596
Logistic Regression,0.0043318618754899126,0.030723832667939596
Logistic Regression,0.0043318618754899126,0.03141815657003992
Logistic Regression,0.004455629357646767,0.03141815657003992
Logistic Regression,0.004455629357646767,0.03245964242319042
Logistic Regression,0.004496885185032386,0.03245964242319042
Logistic Regression,0.004496885185032386,0.032806804374240585
Logistic Regression,0.004538141012418004,0.032806804374240585
Logistic Regression,0.004538141012418004,0.03419545217844124
Logistic Regression,0.004661908494574859,0.03419545217844124
Logistic Regression,0.004661908494574859,0.03454261412949141
Logistic Regression,0.0047444201493460954,0.03454261412949141
Logistic Regression,0.0047444201493460954,0.035063357056066655
Logistic Regression,0.004785675976731713,0.035063357056066655
Logistic Regression,0.004785675976731713,0.03523693803159174
Logistic Regression,0.004826931804117331,0.03523693803159174
Logistic Regression,0.004826931804117331,0.0355840999826419
Logistic Regression,0.00486818763150295,0.0355840999826419
Logistic Regression,0.00486818763150295,0.03610484290921715
Logistic Regression,0.004950699286274186,0.03610484290921715
Logistic Regression,0.004950699286274186,0.03645200486026731
Logistic Regression,0.005074466768431041,0.03645200486026731
Logistic Regression,0.005074466768431041,0.036625585835792396
Logistic Regression,0.005280745905359132,0.036625585835792396
Logistic Regression,0.005280745905359132,0.036972747786842564
Logistic Regression,0.00532200173274475,0.036972747786842564
Logistic Regression,0.00532200173274475,0.037319909737892724
Logistic Regression,0.005363257560130368,0.037319909737892724
Logistic Regression,0.005363257560130368,0.03749349071341781
Logistic Regression,0.005404513387515987,0.03749349071341781
Logistic Regression,0.005404513387515987,0.037840652664467976
Logistic Regression,0.005445769214901605,0.037840652664467976
Logistic Regression,0.005445769214901605,0.03818781461551814
Logistic Regression,0.0055695366970584595,0.03818781461551814
Logistic Regression,0.0055695366970584595,0.03922930046866863
Logistic Regression,0.0056107925244440774,0.03922930046866863
Logistic Regression,0.0056107925244440774,0.03940288144419372
Logistic Regression,0.005652048351829696,0.03940288144419372
Logistic Regression,0.005652048351829696,0.0395764624197188
Logistic Regression,0.005693304179215314,0.0395764624197188
Logistic Regression,0.005693304179215314,0.040097205346294046
Logistic Regression,0.005734560006600932,0.040097205346294046
Logistic Regression,0.005734560006600932,0.040444367297344214
Logistic Regression,0.005775815833986551,0.040444367297344214
Logistic Regression,0.005775815833986551,0.04113869119944454
Logistic Regression,0.005899583316143406,0.04113869119944454
Logistic Regression,0.005899583316143406,0.042006596077069955
Logistic Regression,0.0059820949709146415,0.042006596077069955
Logistic Regression,0.0059820949709146415,0.04218017705259504
Logistic Regression,0.00602335079830026,0.04218017705259504
Logistic Regression,0.00602335079830026,0.04270091997917028
Logistic Regression,0.006105862453071496,0.04270091997917028
Logistic Regression,0.006105862453071496,0.04287450095469537
Logistic Regression,0.006188374107842733,0.04287450095469537
Logistic Regression,0.006188374107842733,0.04339524388127061
Logistic Regression,0.006229629935228351,0.04339524388127061
Logistic Regression,0.006229629935228351,0.043568824856795696
Logistic Regression,0.006270885762613969,0.043568824856795696
Logistic Regression,0.006270885762613969,0.04443672973442111
Logistic Regression,0.006353397417385206,0.04443672973442111
Logistic Regression,0.006353397417385206,0.04530463461204652
Logistic Regression,0.0063946532447708235,0.04530463461204652
Logistic Regression,0.0063946532447708235,0.046519701440722094
Logistic Regression,0.006435909072156442,0.046519701440722094
Logistic Regression,0.006435909072156442,0.04686686339177226
Logistic Regression,0.00647716489954206,0.04686686339177226
Logistic Regression,0.00647716489954206,0.04721402534282243
Logistic Regression,0.006600932381698915,0.04721402534282243
Logistic Regression,0.006600932381698915,0.048081930220447835
Logistic Regression,0.006642188209084533,0.048081930220447835
Logistic Regression,0.006642188209084533,0.04825551119597292
Logistic Regression,0.006683444036470152,0.04825551119597292
Logistic Regression,0.006683444036470152,0.048429092171498
Logistic Regression,0.00672469986385577,0.048429092171498
Logistic Regression,0.00672469986385577,0.04860267314702309
Logistic Regression,0.0068072115186270064,0.04860267314702309
Logistic Regression,0.0068072115186270064,0.04894983509807325
Logistic Regression,0.006848467346012624,0.04894983509807325
Logistic Regression,0.006848467346012624,0.049296997049123416
Logistic Regression,0.006889723173398242,0.049296997049123416
Logistic Regression,0.006889723173398242,0.049991320951223744
Logistic Regression,0.006930979000783861,0.049991320951223744
Logistic Regression,0.006930979000783861,0.050512063877798996
Logistic Regression,0.007054746482940715,0.050512063877798996
Logistic Regression,0.007054746482940715,0.05137996875542441
Logistic Regression,0.007096002310326334,0.05137996875542441
Logistic Regression,0.007096002310326334,0.05311577851067523
Logistic Regression,0.0072197697924831885,0.05311577851067523
Logistic Regression,0.0072197697924831885,0.05328935948620031
Logistic Regression,0.007261025619868806,0.05328935948620031
Logistic Regression,0.007261025619868806,0.053462940461725394
Logistic Regression,0.007343537274640043,0.053462940461725394
Logistic Regression,0.007343537274640043,0.05398368338830064
Logistic Regression,0.007384793102025661,0.05398368338830064
Logistic Regression,0.007384793102025661,0.05415726436382572
Logistic Regression,0.007467304756796898,0.05415726436382572
Logistic Regression,0.007467304756796898,0.05450442631487589
Logistic Regression,0.007508560584182516,0.05450442631487589
Logistic Regression,0.007508560584182516,0.054678007290400975
Logistic Regression,0.007549816411568134,0.054678007290400975
Logistic Regression,0.007549816411568134,0.05519875021697622
Logistic Regression,0.007673583893724988,0.05519875021697622
Logistic Regression,0.007673583893724988,0.05554591216802639
Logistic Regression,0.007797351375881843,0.05554591216802639
Logistic Regression,0.007797351375881843,0.05589307411907655
Logistic Regression,0.007838607203267461,0.05589307411907655
Logistic Regression,0.007838607203267461,0.056240236070126716
Logistic Regression,0.007921118858038699,0.056240236070126716
Logistic Regression,0.007921118858038699,0.05658739802117688
Logistic Regression,0.007962374685424316,0.05658739802117688
Logistic Regression,0.007962374685424316,0.05676097899670196
Logistic Regression,0.008003630512809935,0.05676097899670196
Logistic Regression,0.008003630512809935,0.05710814094775213
Logistic Regression,0.00808614216758117,0.05710814094775213
Logistic Regression,0.00808614216758117,0.05762888387432737
Logistic Regression,0.008209909649738025,0.05762888387432737
Logistic Regression,0.008209909649738025,0.05780246484985246
Logistic Regression,0.008292421304509263,0.05780246484985246
Logistic Regression,0.008292421304509263,0.0583232077764277
Logistic Regression,0.008457444614051735,0.0583232077764277
Logistic Regression,0.008457444614051735,0.05867036972747787
Logistic Regression,0.008498700441437353,0.05867036972747787
Logistic Regression,0.008498700441437353,0.05901753167852803
Logistic Regression,0.00858121209620859,0.05901753167852803
Logistic Regression,0.00858121209620859,0.059711855580628366
Logistic Regression,0.008622467923594208,0.059711855580628366
Logistic Regression,0.008622467923594208,0.06023259850720361
Logistic Regression,0.008663723750979825,0.06023259850720361
Logistic Regression,0.008663723750979825,0.06057976045825378
Logistic Regression,0.008993770370064772,0.06057976045825378
Logistic Regression,0.008993770370064772,0.06127408436035411
Logistic Regression,0.00903502619745039,0.06127408436035411
Logistic Regression,0.00903502619745039,0.06214198923797952
Logistic Regression,0.009117537852221627,0.06214198923797952
Logistic Regression,0.009117537852221627,0.06283631314007984
Logistic Regression,0.009200049506992863,0.06283631314007984
Logistic Regression,0.009200049506992863,0.06300989411560493
Logistic Regression,0.009241305334378482,0.06300989411560493
Logistic Regression,0.009241305334378482,0.06370421801770526
Logistic Regression,0.009282561161764099,0.06370421801770526
Logistic Regression,0.009282561161764099,0.06387779899323034
Logistic Regression,0.009323816989149717,0.06387779899323034
Logistic Regression,0.009323816989149717,0.06422496094428051
Logistic Regression,0.009406328643920953,0.06422496094428051
Logistic Regression,0.009406328643920953,0.06439854191980558
Logistic Regression,0.009447584471306572,0.06439854191980558
Logistic Regression,0.009447584471306572,0.06457212289533067
Logistic Regression,0.009612607780849046,0.06457212289533067
Logistic Regression,0.009612607780849046,0.06474570387085575
Logistic Regression,0.009653863608234663,0.06474570387085575
Logistic Regression,0.009653863608234663,0.06491928484638083
Logistic Regression,0.009695119435620281,0.06491928484638083
Logistic Regression,0.009695119435620281,0.065266446797431
Logistic Regression,0.0097363752630059,0.065266446797431
Logistic Regression,0.0097363752630059,0.06544002777295609
Logistic Regression,0.009777631090391517,0.06544002777295609
Logistic Regression,0.009777631090391517,0.06578718972400625
Logistic Regression,0.009818886917777136,0.06578718972400625
Logistic Regression,0.009818886917777136,0.06700225655268183
Logistic Regression,0.009860142745162755,0.06700225655268183
Logistic Regression,0.009860142745162755,0.06717583752820691
Logistic Regression,0.00994265439993399,0.06717583752820691
Logistic Regression,0.00994265439993399,0.06752299947925708
Logistic Regression,0.010025166054705227,0.06752299947925708
Logistic Regression,0.010025166054705227,0.06787016143030723
Logistic Regression,0.010066421882090846,0.06787016143030723
Logistic Regression,0.010066421882090846,0.06839090435688248
Logistic Regression,0.010107677709476464,0.06839090435688248
Logistic Regression,0.010107677709476464,0.06891164728345774
Logistic Regression,0.010148933536862081,0.06891164728345774
Logistic Regression,0.010148933536862081,0.06908522825898282
Logistic Regression,0.010272701019018936,0.06908522825898282
Logistic Regression,0.010272701019018936,0.07012671411213331
Logistic Regression,0.010313956846404555,0.07012671411213331
Logistic Regression,0.010313956846404555,0.07047387606318348
Logistic Regression,0.010355212673790172,0.07047387606318348
Logistic Regression,0.010355212673790172,0.07082103801423364
Logistic Regression,0.01039646850117579,0.07082103801423364
Logistic Regression,0.01039646850117579,0.07151536191633397
Logistic Regression,0.01043772432856141,0.07151536191633397
Logistic Regression,0.01043772432856141,0.07168894289185905
Logistic Regression,0.010520235983332646,0.07168894289185905
Logistic Regression,0.010520235983332646,0.07238326679395939
Logistic Regression,0.010602747638103881,0.07238326679395939
Logistic Regression,0.010602747638103881,0.07255684776948447
Logistic Regression,0.010685259292875119,0.07255684776948447
Logistic Regression,0.010685259292875119,0.07290400972053462
Logistic Regression,0.01085028260241759,0.07290400972053462
Logistic Regression,0.01085028260241759,0.07342475264710988
Logistic Regression,0.010932794257188828,0.07342475264710988
Logistic Regression,0.010932794257188828,0.07377191459816004
Logistic Regression,0.011015305911960064,0.07377191459816004
Logistic Regression,0.011015305911960064,0.07411907654921021
Logistic Regression,0.011056561739345683,0.07411907654921021
Logistic Regression,0.011056561739345683,0.07446623850026036
Logistic Regression,0.0110978175667313,0.07446623850026036
Logistic Regression,0.0110978175667313,0.07498698142683562
Logistic Regression,0.011139073394116919,0.07498698142683562
Logistic Regression,0.011139073394116919,0.07533414337788578
Logistic Regression,0.011221585048888155,0.07533414337788578
Logistic Regression,0.011221585048888155,0.07550772435341087
Logistic Regression,0.01134535253104501,0.07550772435341087
Logistic Regression,0.01134535253104501,0.07568130532893595
Logistic Regression,0.011386608358430628,0.07568130532893595
Logistic Regression,0.011386608358430628,0.07602846727998612
Logistic Regression,0.011427864185816247,0.07602846727998612
Logistic Regression,0.011427864185816247,0.07620204825551119
Logistic Regression,0.011469120013201864,0.07620204825551119
Logistic Regression,0.011469120013201864,0.07689637215761153
Logistic Regression,0.011716654977515574,0.07689637215761153
Logistic Regression,0.011716654977515574,0.07706995313313661
Logistic Regression,0.011757910804901192,0.07706995313313661
Logistic Regression,0.011757910804901192,0.07759069605971186
Logistic Regression,0.011840422459672428,0.07759069605971186
Logistic Regression,0.011840422459672428,0.07776427703523693
Logistic Regression,0.011881678287058047,0.07776427703523693
Logistic Regression,0.011881678287058047,0.0781114389862871
Logistic Regression,0.011922934114443666,0.0781114389862871
Logistic Regression,0.011922934114443666,0.07845860093733727
Logistic Regression,0.011964189941829283,0.07845860093733727
Logistic Regression,0.011964189941829283,0.07863218191286235
Logistic Regression,0.012005445769214902,0.07863218191286235
Logistic Regression,0.012005445769214902,0.07880576288838743
Logistic Regression,0.01204670159660052,0.07880576288838743
Logistic Regression,0.01204670159660052,0.07932650581496269
Logistic Regression,0.012087957423986138,0.07932650581496269
Logistic Regression,0.012087957423986138,0.07950008679048776
Logistic Regression,0.012129213251371757,0.07950008679048776
Logistic Regression,0.012129213251371757,0.07967366776601284
Logistic Regression,0.012170469078757374,0.07967366776601284
Logistic Regression,0.012170469078757374,0.07984724874153792
Logistic Regression,0.012252980733528611,0.07984724874153792
Logistic Regression,0.012252980733528611,0.08002082971706301
Logistic Regression,0.012294236560914228,0.08002082971706301
Logistic Regression,0.012294236560914228,0.08019441069258809
Logistic Regression,0.012624283179999175,0.08019441069258809
Logistic Regression,0.012624283179999175,0.08071515361916334
Logistic Regression,0.012665539007384792,0.08071515361916334
Logistic Regression,0.012665539007384792,0.08158305849678875
Logistic Regression,0.012789306489541647,0.08158305849678875
Logistic Regression,0.012789306489541647,0.08193022044783892
Logistic Regression,0.012830562316927266,0.08193022044783892
Logistic Regression,0.012830562316927266,0.082103801423364
Logistic Regression,0.012913073971698502,0.082103801423364
Logistic Regression,0.012913073971698502,0.08262454434993925
Logistic Regression,0.013036841453855356,0.08262454434993925
Logistic Regression,0.013036841453855356,0.0829717063009894
Logistic Regression,0.013078097281240975,0.0829717063009894
Logistic Regression,0.013078097281240975,0.08331886825203957
Logistic Regression,0.013119353108626594,0.08331886825203957
Logistic Regression,0.013119353108626594,0.08349244922756466
Logistic Regression,0.01320186476339783,0.08349244922756466
Logistic Regression,0.01320186476339783,0.08383961117861483
Logistic Regression,0.01340814390032592,0.08383961117861483
Logistic Regression,0.01340814390032592,0.08401319215413991
Logistic Regression,0.01344939972771154,0.08401319215413991
Logistic Regression,0.01344939972771154,0.084186773129665
Logistic Regression,0.013490655555097158,0.084186773129665
Logistic Regression,0.013490655555097158,0.08470751605624023
Logistic Regression,0.013531911382482775,0.08470751605624023
Logistic Regression,0.013531911382482775,0.08488109703176532
Logistic Regression,0.013696934692025249,0.08488109703176532
Logistic Regression,0.013696934692025249,0.08522825898281548
Logistic Regression,0.013738190519410868,0.08522825898281548
Logistic Regression,0.013738190519410868,0.08540183995834057
Logistic Regression,0.013779446346796485,0.08540183995834057
Logistic Regression,0.013779446346796485,0.08592258288491582
Logistic Regression,0.01390321382895334,0.08592258288491582
Logistic Regression,0.01390321382895334,0.08679048776254122
Logistic Regression,0.013944469656338958,0.08679048776254122
Logistic Regression,0.013944469656338958,0.08696406873806631
Logistic Regression,0.014068237138495813,0.08696406873806631
Logistic Regression,0.014068237138495813,0.08713764971359139
Logistic Regression,0.014150748793267049,0.08713764971359139
Logistic Regression,0.014150748793267049,0.08765839264016664
Logistic Regression,0.014192004620652668,0.08765839264016664
Logistic Regression,0.014192004620652668,0.08817913556674188
Logistic Regression,0.014274516275423903,0.08817913556674188
Logistic Regression,0.014274516275423903,0.08835271654226697
Logistic Regression,0.01435702793019514,0.08835271654226697
Logistic Regression,0.01435702793019514,0.09008852629751779
Logistic Regression,0.014398283757580758,0.09008852629751779
Logistic Regression,0.014398283757580758,0.09043568824856796
Logistic Regression,0.014439539584966377,0.09043568824856796
Logistic Regression,0.014439539584966377,0.09060926922409304
Logistic Regression,0.014563307067123232,0.09060926922409304
Logistic Regression,0.014563307067123232,0.09095643117514321
Logistic Regression,0.014645818721894467,0.09095643117514321
Logistic Regression,0.014645818721894467,0.0911300121506683
Logistic Regression,0.014687074549280086,0.0911300121506683
Logistic Regression,0.014687074549280086,0.09130359312619336
Logistic Regression,0.014769586204051322,0.09130359312619336
Logistic Regression,0.014769586204051322,0.09147717410171845
Logistic Regression,0.014810842031436941,0.09147717410171845
Logistic Regression,0.014810842031436941,0.09182433605276862
Logistic Regression,0.014852097858822558,0.09182433605276862
Logistic Regression,0.014852097858822558,0.09269224093039403
Logistic Regression,0.014893353686208177,0.09269224093039403
Logistic Regression,0.014893353686208177,0.0928658219059191
Logistic Regression,0.015017121168365032,0.0928658219059191
Logistic Regression,0.015017121168365032,0.09303940288144419
Logistic Regression,0.01505837699575065,0.09303940288144419
Logistic Regression,0.01505837699575065,0.09356014580801944
Logistic Regression,0.015182144477907505,0.09356014580801944
Logistic Regression,0.015182144477907505,0.09425446971011978
Logistic Regression,0.015223400305293122,0.09425446971011978
Logistic Regression,0.015223400305293122,0.09477521263669501
Logistic Regression,0.015388423614835596,0.09477521263669501
Logistic Regression,0.015388423614835596,0.09529595556327027
Logistic Regression,0.01551219109699245,0.09529595556327027
Logistic Regression,0.01551219109699245,0.09546953653879535
Logistic Regression,0.015594702751763686,0.09546953653879535
Logistic Regression,0.015594702751763686,0.09564311751432043
Logistic Regression,0.015635958579149303,0.09564311751432043
Logistic Regression,0.015635958579149303,0.09581669848984552
Logistic Regression,0.015677214406534922,0.09581669848984552
Logistic Regression,0.015677214406534922,0.09616386044089567
Logistic Regression,0.01571847023392054,0.09616386044089567
Logistic Regression,0.01571847023392054,0.096858184342996
Logistic Regression,0.01575972606130616,0.096858184342996
Logistic Regression,0.01575972606130616,0.09703176531852109
Logistic Regression,0.01580098188869178,0.09703176531852109
Logistic Regression,0.01580098188869178,0.09720534629404617
Logistic Regression,0.01596600519823425,0.09720534629404617
Logistic Regression,0.01596600519823425,0.09824683214719666
Logistic Regression,0.01600726102561987,0.09824683214719666
Logistic Regression,0.01600726102561987,0.09876757507377192
Logistic Regression,0.016048516853005488,0.09876757507377192
Logistic Regression,0.016048516853005488,0.09963547995139732
Logistic Regression,0.016131028507776722,0.09963547995139732
Logistic Regression,0.016131028507776722,0.0998090609269224
Logistic Regression,0.01617228433516234,0.0998090609269224
Logistic Regression,0.01617228433516234,0.09998264190244749
Logistic Regression,0.01625479598993358,0.09998264190244749
Logistic Regression,0.01625479598993358,0.10015622287797257
Logistic Regression,0.016337307644704816,0.10015622287797257
Logistic Regression,0.016337307644704816,0.10032980385349766
Logistic Regression,0.01637856347209043,0.10032980385349766
Logistic Regression,0.01637856347209043,0.10085054678007291
Logistic Regression,0.016543586781632907,0.10085054678007291
Logistic Regression,0.016543586781632907,0.10102412775559799
Logistic Regression,0.016584842609018526,0.10102412775559799
Logistic Regression,0.016584842609018526,0.10119770873112306
Logistic Regression,0.01662609843640414,0.10119770873112306
Logistic Regression,0.01662609843640414,0.10241277555979865
Logistic Regression,0.01670861009117538,0.10241277555979865
Logistic Regression,0.01670861009117538,0.10258635653532373
Logistic Regression,0.017038656710260325,0.10258635653532373
Logistic Regression,0.017038656710260325,0.10275993751084882
Logistic Regression,0.01707991253764594,0.10275993751084882
Logistic Regression,0.01707991253764594,0.10362784238847422
Logistic Regression,0.01712116836503156,0.10362784238847422
Logistic Regression,0.01712116836503156,0.1038014233639993
Logistic Regression,0.017203680019802797,0.1038014233639993
Logistic Regression,0.017203680019802797,0.10397500433952439
Logistic Regression,0.017286191674574035,0.10397500433952439
Logistic Regression,0.017286191674574035,0.10432216629057456
Logistic Regression,0.01732744750195965,0.10432216629057456
Logistic Regression,0.01732744750195965,0.10449574726609964
Logistic Regression,0.01736870332934527,0.10449574726609964
Logistic Regression,0.01736870332934527,0.1048429092171498
Logistic Regression,0.017492470811502125,0.1048429092171498
Logistic Regression,0.017492470811502125,0.10519007116819996
Logistic Regression,0.01761623829365898,0.10519007116819996
Logistic Regression,0.01761623829365898,0.10536365214372505
Logistic Regression,0.017740005775815835,0.10536365214372505
Logistic Regression,0.017740005775815835,0.10553723311925013
Logistic Regression,0.017781261603201454,0.10553723311925013
Logistic Regression,0.017781261603201454,0.10605797604582538
Logistic Regression,0.017863773257972688,0.10605797604582538
Logistic Regression,0.017863773257972688,0.10657871897240062
Logistic Regression,0.017946284912743925,0.10657871897240062
Logistic Regression,0.017946284912743925,0.10727304287450096
Logistic Regression,0.017987540740129544,0.10727304287450096
Logistic Regression,0.017987540740129544,0.10762020482555112
Logistic Regression,0.018028796567515163,0.10762020482555112
Logistic Regression,0.018028796567515163,0.10866169067870161
Logistic Regression,0.01807005239490078,0.10866169067870161
Logistic Regression,0.01807005239490078,0.10952959555632703
Logistic Regression,0.018111308222286397,0.10952959555632703
Logistic Regression,0.018111308222286397,0.11039750043395244
Logistic Regression,0.018276331531828872,0.11039750043395244
Logistic Regression,0.018276331531828872,0.1107446623850026
Logistic Regression,0.018317587359214488,0.1107446623850026
Logistic Regression,0.018317587359214488,0.11109182433605277
Logistic Regression,0.018358843186600107,0.11109182433605277
Logistic Regression,0.018358843186600107,0.11161256726262801
Logistic Regression,0.018400099013985725,0.11161256726262801
Logistic Regression,0.018400099013985725,0.1117861482381531
Logistic Regression,0.018441354841371344,0.1117861482381531
Logistic Regression,0.018441354841371344,0.11248047214025343
Logistic Regression,0.018523866496142582,0.11248047214025343
Logistic Regression,0.018523866496142582,0.11404270091997917
Logistic Regression,0.018647633978299435,0.11404270091997917
Logistic Regression,0.018647633978299435,0.11543134872417983
Logistic Regression,0.018688889805685054,0.11543134872417983
Logistic Regression,0.018688889805685054,0.11560492969970491
Logistic Regression,0.018853913115227525,0.11560492969970491
Logistic Regression,0.018853913115227525,0.11595209165075508
Logistic Regression,0.018936424769998763,0.11595209165075508
Logistic Regression,0.018936424769998763,0.11612567262628017
